2.237236929999999901e+00 1.501214459999999917e+02 2.231022219999999834e+00 1.300000000000000000e+01 1.390000000000000000e+03 -1.645000000000000018e+00 1.393999999999999961e-01
2.104050969999999854e+00 1.501009119999999939e+02 2.236572220000000222e+00 1.300000000000000000e+01 2.020000000000000000e+03 -1.026200000000000001e+00 1.676999999999999880e-01
2.165966220000000053e+00 1.501060380000000123e+02 2.241055559999999947e+00 1.300000000000000000e+01 2.591000000000000000e+03 -2.142900000000000027e+00 4.077000000000000068e-01
2.096634739999999830e+00 1.500975420000000042e+02 2.242308330000000183e+00 1.300000000000000000e+01 2.738000000000000000e+03 -1.096000000000000085e+00 3.135999999999999899e-01
2.224595059999999958e+00 1.500967919999999935e+02 2.208541669999999790e+00 1.400000000000000000e+01 3.846000000000000000e+03 -1.183300000000000018e+00 1.585000000000000020e-01
1.934122829999999960e+00 1.501386210000000005e+02 2.379172220000000060e+00 1.600000000000000000e+01 9.280000000000000000e+02 -2.304399999999999782e+00 2.783999999999999808e-01
2.041878779999999782e+00 1.501685919999999896e+02 2.218613889999999866e+00 1.900000000000000000e+01 1.088000000000000000e+03 9.483000000000000318e-01 1.280999999999999917e-01
2.193225599999999886e+00 1.501793209999999874e+02 2.219769439999999872e+00 1.900000000000000000e+01 1.387000000000000000e+03 -1.597099999999999964e+00 1.363999999999999935e-01
2.177254469999999831e+00 1.501866630000000100e+02 2.231958329999999879e+00 1.900000000000000000e+01 2.490000000000000000e+03 -1.791800000000000059e+00 8.409999999999999420e-02
2.176064460000000089e+00 1.501876750000000129e+02 2.231388889999999847e+00 1.900000000000000000e+01 2.534000000000000000e+03 -1.205699999999999994e+00 4.205999999999999739e-01
2.125463390000000174e+00 1.501630209999999863e+02 2.247488890000000072e+00 1.900000000000000000e+01 3.520000000000000000e+03 -1.301099999999999923e+00 1.298999999999999877e-01
2.020292669999999902e+00 1.501888830000000041e+02 2.239383329999999894e+00 1.900000000000000000e+01 3.997000000000000000e+03 -1.731000000000000094e+00 3.176999999999999824e-01
2.060335910000000048e+00 1.501553289999999947e+02 2.328697220000000012e+00 2.000000000000000000e+01 3.108000000000000000e+03 -9.869999999999999885e-01 3.215000000000000080e-01
2.080728890000000053e+00 1.501507540000000063e+02 2.242066669999999817e+00 2.100000000000000000e+01 1.146000000000000000e+03 -1.633699999999999930e+00 2.106000000000000094e-01
1.974779749999999945e+00 1.501346920000000011e+02 2.248044440000000144e+00 2.100000000000000000e+01 1.840000000000000000e+03 -1.842100000000000071e+00 2.504000000000000115e-01
2.161815390000000114e+00 1.501358500000000049e+02 2.259974999999999845e+00 2.100000000000000000e+01 3.218000000000000000e+03 -1.888400000000000079e+00 1.547999999999999932e-01
2.198522249999999900e+00 1.501419960000000060e+02 2.265102779999999871e+00 2.100000000000000000e+01 3.716000000000000000e+03 -7.436000000000000387e-01 3.850999999999999979e-01
2.093101390000000173e+00 1.501872040000000084e+02 2.264788890000000166e+00 2.200000000000000000e+01 2.104000000000000000e+03 -1.930800000000000072e+00 3.634000000000000008e-01
1.939727580000000007e+00 1.501542460000000005e+02 2.296533329999999928e+00 2.300000000000000000e+01 3.381000000000000000e+03 -1.620400000000000063e+00 3.392999999999999905e-01
2.200000000000000178e+00 1.501242290000000139e+02 2.313669400000000209e+00 2.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.261000000000000121e+00 1.500937250000000063e+02 2.385777000000000037e+00 2.500000000000000000e+01 3.085000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.043104640000000138e+00 1.501119500000000073e+02 2.388450000000000184e+00 2.500000000000000000e+01 4.150000000000000000e+03 -5.162999999999999812e-01 2.711000000000000076e-01
2.052144440000000181e+00 1.500814790000000016e+02 2.298911110000000146e+00 2.600000000000000000e+01 3.047000000000000000e+03 -1.539500000000000091e+00 3.195999999999999952e-01
2.003230869999999886e+00 1.500663460000000100e+02 2.300805560000000138e+00 2.600000000000000000e+01 3.300000000000000000e+03 -1.286899999999999933e+00 3.269999999999999990e-02
2.278714149999999883e+00 1.500804540000000031e+02 2.307174999999999976e+00 2.600000000000000000e+01 4.689000000000000000e+03 2.625000000000000111e-01 6.054000000000000492e-01
2.082314799999999799e+00 1.500844629999999995e+02 2.356019439999999854e+00 2.700000000000000000e+01 2.001000000000000000e+03 -1.269200000000000106e+00 1.351999999999999869e-01
1.937962820000000086e+00 1.500552169999999990e+02 2.369391670000000172e+00 2.700000000000000000e+01 3.927000000000000000e+03 -1.699699999999999989e+00 8.069999999999999396e-02
2.008237910000000070e+00 1.501087210000000027e+02 2.412177779999999938e+00 2.800000000000000000e+01 2.409000000000000000e+03 -1.438800000000000079e+00 1.161999999999999977e-01
2.166999999999999815e+00 5.324912499999999937e+01 -2.769391699999999901e+01 2.900000000000000000e+01 3.883000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.028700000000000170e+00 5.325254170000000187e+01 -2.767516699999999830e+01 2.900000000000000000e+01 8.368000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.964837490000000075e+00 5.307185830000000237e+01 -2.782069999999999865e+01 3.000000000000000000e+01 2.720000000000000000e+02 -1.355199999999999960e+00 9.070000000000000284e-02
2.012666750000000171e+00 5.313527919999999938e+01 -2.769762499999999861e+01 3.100000000000000000e+01 5.260000000000000000e+02 -1.546499999999999986e+00 6.869999999999999718e-02
2.041689419999999977e+00 5.316882919999999757e+01 -2.782569720000000046e+01 3.200000000000000000e+01 7.049000000000000000e+03 -2.112400000000000055e+00 9.669999999999999429e-02
1.997862589999999994e+00 5.317087500000000233e+01 -2.785624440000000135e+01 3.200000000000000000e+01 2.802000000000000000e+03 -1.734199999999999964e+00 2.489999999999999852e-02
2.152853069999999924e+00 5.314213749999999692e+01 -2.783268610000000010e+01 3.200000000000000000e+01 6.417000000000000000e+03 -1.810000000000000053e+00 1.625000000000000056e-01
2.212268910000000144e+00 5.320831669999999747e+01 -2.785142779999999973e+01 3.400000000000000000e+01 4.770000000000000000e+03 -1.968599999999999905e+00 5.739999999999999963e-02
2.170593039999999974e+00 5.322948749999999762e+01 -2.786480279999999965e+01 3.400000000000000000e+01 2.329000000000000000e+03 -1.495800000000000018e+00 1.831000000000000127e-01
1.963606559999999890e+00 5.313375829999999667e+01 -2.780790560000000156e+01 3.500000000000000000e+01 3.033000000000000000e+03 -1.353299999999999947e+00 7.470000000000000251e-02
2.034583609999999876e+00 5.314352079999999745e+01 -2.779521940000000058e+01 3.500000000000000000e+01 3.485000000000000000e+03 -1.966900000000000093e+00 2.900000000000000147e-02
2.141941609999999940e+00 5.317311670000000134e+01 -2.780678890000000081e+01 3.600000000000000000e+01 9.510000000000000000e+02 -2.279300000000000104e+00 7.610000000000000098e-02
2.078582019999999808e+00 5.317578329999999909e+01 -2.781656110000000126e+01 3.600000000000000000e+01 1.400000000000000000e+02 -1.842300000000000049e+00 3.899999999999999994e-02
1.946804930000000100e+00 5.313812920000000162e+01 -2.786549439999999933e+01 3.800000000000000000e+01 5.800000000000000000e+03 -1.703200000000000047e+00 7.560000000000000053e-02
2.038762670000000110e+00 5.312019999999999698e+01 -2.787224439999999959e+01 3.800000000000000000e+01 3.998000000000000000e+03 -1.355699999999999905e+00 8.179999999999999771e-02
1.939755710000000022e+00 5.313007499999999794e+01 -2.784288610000000119e+01 3.800000000000000000e+01 8.270000000000000000e+03 -1.991100000000000092e+00 8.010000000000000453e-02
2.332475130000000174e+00 5.313455830000000191e+01 -2.769065829999999906e+01 3.900000000000000000e+01 1.826000000000000000e+03 -1.868100000000000094e+00 2.469999999999999973e-02
2.304086460000000169e+00 5.314542920000000237e+01 -2.769800559999999834e+01 3.900000000000000000e+01 2.269000000000000000e+03 -2.033599999999999852e+00 5.099999999999999672e-02
2.251711320000000072e+00 5.315058750000000032e+01 -2.770788609999999963e+01 3.900000000000000000e+01 1.424000000000000000e+03 -2.085700000000000109e+00 2.162999999999999923e-01
1.558335510000000035e+00 5.305732499999999874e+01 -2.771679999999999922e+01 4.000000000000000000e+01 2.064000000000000000e+03 -2.189299999999999802e+00 1.751000000000000056e-01
2.058935309999999852e+00 5.318976250000000050e+01 -2.789536670000000029e+01 4.200000000000000000e+01 8.611000000000000000e+03 -1.498099999999999987e+00 8.599999999999999312e-02
1.990450169999999908e+00 5.318730419999999981e+01 -2.789793329999999827e+01 4.200000000000000000e+01 7.854000000000000000e+03 -1.761100000000000110e+00 1.048999999999999932e-01
2.105999999999999872e+00 5.311104170000000124e+01 -2.794544439999999952e+01 4.300000000000000000e+01 4.438000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.106072409999999895e+00 5.310886670000000009e+01 -2.793164439999999971e+01 4.300000000000000000e+01 7.868000000000000000e+03 -1.028899999999999926e+00 6.110000000000000153e-02
2.107612079999999999e+00 5.310034579999999949e+01 -2.793882220000000061e+01 4.300000000000000000e+01 7.099000000000000000e+03 -6.874000000000000110e-01 9.600000000000000200e-02
1.932164119999999929e+00 5.310008330000000143e+01 -2.793617220000000145e+01 4.300000000000000000e+01 7.469000000000000000e+03 -2.021199999999999886e+00 6.329999999999999516e-02
2.103123689999999879e+00 5.309959169999999773e+01 -2.793799999999999883e+01 4.300000000000000000e+01 7.274000000000000000e+03 -1.290399999999999991e+00 1.174000000000000044e-01
2.135919219999999896e+00 5.316297079999999653e+01 -2.791687780000000174e+01 4.400000000000000000e+01 7.544000000000000000e+03 -2.298500000000000210e+00 2.390000000000000110e-02
2.079194429999999816e+00 5.311178749999999837e+01 -2.776718059999999966e+01 4.500000000000000000e+01 9.500000000000000000e+02 -1.038599999999999968e+00 6.959999999999999520e-02
2.076409669999999874e+00 5.310760419999999726e+01 -2.776925560000000104e+01 4.500000000000000000e+01 8.070000000000000000e+02 -1.754599999999999937e+00 1.411999999999999922e-01
2.216418140000000037e+00 5.317216669999999823e+01 -2.776363890000000012e+01 4.600000000000000000e+01 4.447000000000000000e+03 -1.811199999999999921e+00 7.649999999999999856e-02
2.068155990000000166e+00 5.304772499999999980e+01 -2.784074999999999989e+01 4.700000000000000000e+01 1.828000000000000000e+03 -2.308800000000000185e+00 9.039999999999999425e-02
2.034096509999999913e+00 5.307551250000000209e+01 -2.782831110000000052e+01 4.700000000000000000e+01 3.211000000000000000e+03 -1.831599999999999895e+00 5.330000000000000016e-02
1.945178920000000033e+00 5.305180829999999759e+01 -2.784882779999999869e+01 4.700000000000000000e+01 1.069000000000000000e+03 -1.639899999999999913e+00 1.071000000000000008e-01
2.036113700000000026e+00 5.311681670000000111e+01 -2.783934999999999960e+01 4.800000000000000000e+01 5.360000000000000000e+02 -1.533700000000000063e+00 1.159000000000000030e-01
2.026272759999999895e+00 5.310336670000000225e+01 -2.784163059999999845e+01 4.800000000000000000e+01 3.660000000000000000e+02 -2.232800000000000118e+00 9.990000000000000269e-02
2.131449139999999964e+00 5.316614169999999717e+01 -2.787466110000000086e+01 4.900000000000000000e+01 3.613000000000000000e+03 -1.874700000000000033e+00 9.310000000000000220e-02
2.098304549999999935e+00 5.316832079999999650e+01 -2.787670560000000108e+01 4.900000000000000000e+01 3.237000000000000000e+03 -1.528799999999999937e+00 7.109999999999999654e-02
1.970131880000000058e+00 5.318917499999999876e+01 -2.786308610000000030e+01 4.900000000000000000e+01 7.054000000000000000e+03 -1.979000000000000092e+00 8.440000000000000280e-02
1.960848179999999941e+00 5.323282499999999828e+01 -2.789465829999999968e+01 5.000000000000000000e+01 6.337000000000000000e+03 -2.092699999999999783e+00 2.819999999999999937e-02
2.031396159999999895e+00 5.324628750000000110e+01 -2.788907779999999903e+01 5.000000000000000000e+01 6.991000000000000000e+03 -3.168000000000000260e-01 7.370000000000000162e-02
1.939263650000000005e+00 5.323087499999999750e+01 -2.789474170000000086e+01 5.000000000000000000e+01 6.492000000000000000e+03 -2.514299999999999979e+00 1.645000000000000073e-01
2.317877380000000098e+00 5.324426669999999717e+01 -2.788426670000000129e+01 5.000000000000000000e+01 7.651000000000000000e+03 -1.707000000000000073e+00 8.390000000000000235e-02
2.044019259999999782e+00 5.301667919999999867e+01 -2.773099440000000016e+01 5.100000000000000000e+01 1.623000000000000000e+03 -2.134799999999999809e+00 3.608000000000000096e-01
2.307353040000000188e+00 5.304082079999999877e+01 -2.771906939999999864e+01 5.100000000000000000e+01 2.642000000000000000e+03 -1.295500000000000096e+00 5.820000000000000173e-02
2.071174360000000103e+00 5.304457500000000181e+01 -2.772971109999999939e+01 5.100000000000000000e+01 1.642000000000000000e+03 -1.423200000000000021e+00 3.109999999999999917e-02
2.044856970000000107e+00 5.303154580000000351e+01 -2.770727219999999846e+01 5.100000000000000000e+01 4.549000000000000000e+03 -1.916900000000000048e+00 2.580000000000000002e-02
2.268740610000000046e+00 5.301822500000000105e+01 -2.772532220000000081e+01 5.100000000000000000e+01 2.061000000000000000e+03 -1.820100000000000051e+00 2.160000000000000114e-02
2.086751989999999779e+00 5.301040420000000353e+01 -2.771408059999999907e+01 5.100000000000000000e+01 4.972000000000000000e+03 -1.317299999999999915e+00 3.919999999999999873e-02
2.266118389999999927e+00 5.301708750000000236e+01 -2.774001940000000133e+01 5.100000000000000000e+01 5.600000000000000000e+02 -1.686500000000000110e+00 2.949999999999999845e-02
1.994614380000000020e+00 5.304329169999999749e+01 -2.772712780000000166e+01 5.100000000000000000e+01 1.944000000000000000e+03 -1.596500000000000030e+00 6.119999999999999746e-02
2.074813699999999983e+00 5.303609579999999823e+01 -2.771394439999999904e+01 5.100000000000000000e+01 2.927000000000000000e+03 -1.340999999999999970e+00 1.476000000000000090e-01
2.048915940000000102e+00 5.303264999999999674e+01 -2.770754720000000049e+01 5.100000000000000000e+01 4.918000000000000000e+03 -1.674500000000000099e+00 2.225999999999999923e-01
2.093804510000000008e+00 5.302565830000000346e+01 -2.772501940000000076e+01 5.100000000000000000e+01 2.168000000000000000e+03 -1.848300000000000054e+00 2.288999999999999924e-01
2.021727750000000157e+00 5.303737499999999727e+01 -2.775733329999999910e+01 5.200000000000000000e+01 5.923000000000000000e+03 -1.232799999999999896e+00 1.151999999999999968e-01
1.966752829999999896e+00 5.302819579999999888e+01 -2.777937779999999890e+01 5.200000000000000000e+01 6.900000000000000000e+02 9.450000000000000067e-02 6.690000000000000391e-01
2.197799170000000135e+00 5.304419169999999895e+01 -2.776833329999999833e+01 5.200000000000000000e+01 3.988000000000000000e+03 -1.747400000000000064e+00 2.726999999999999980e-01
2.026667220000000214e+00 5.302624999999999744e+01 -2.779652219999999829e+01 5.300000000000000000e+01 6.703000000000000000e+03 -1.812200000000000033e+00 3.939999999999999752e-02
2.039712359999999780e+00 5.304000419999999849e+01 -2.779441939999999889e+01 5.300000000000000000e+01 7.617000000000000000e+03 -1.562899999999999956e+00 9.030000000000000526e-02
2.011554990000000043e+00 5.303542079999999714e+01 -2.780838059999999956e+01 5.300000000000000000e+01 3.713000000000000000e+03 -1.909699999999999953e+00 1.115000000000000019e-01
1.958310530000000105e+00 5.302819579999999888e+01 -2.777938059999999965e+01 5.300000000000000000e+01 1.033400000000000000e+04 9.800000000000000377e-02 6.736999999999999655e-01
2.036897499999999805e+00 5.308917919999999668e+01 -2.785728329999999886e+01 5.400000000000000000e+01 7.356000000000000000e+03 -9.352000000000000313e-01 9.070000000000000284e-02
1.923111199999999910e+00 5.308472079999999949e+01 -2.786132780000000153e+01 5.400000000000000000e+01 8.192000000000000000e+03 -4.046000000000000152e-01 1.297999999999999987e-01
1.968517070000000091e+00 5.310092079999999726e+01 -2.788064440000000133e+01 5.400000000000000000e+01 4.386000000000000000e+03 9.237999999999999545e-01 2.467000000000000026e-01
2.040054370000000006e+00 5.307333750000000094e+01 -2.788481110000000029e+01 5.400000000000000000e+01 3.508000000000000000e+03 -2.073199999999999932e+00 1.318999999999999895e-01
1.998654699999999895e+00 5.320340420000000137e+01 -2.781600830000000002e+01 5.500000000000000000e+01 7.946000000000000000e+03 -1.361399999999999944e+00 3.769999999999999740e-02
2.013217050000000174e+00 5.319395829999999847e+01 -2.784318610000000049e+01 5.500000000000000000e+01 3.366000000000000000e+03 -2.222300000000000164e+00 5.079999999999999793e-02
2.008558840000000068e+00 5.319357080000000337e+01 -2.784350829999999988e+01 5.500000000000000000e+01 3.245000000000000000e+03 -1.708599999999999897e+00 8.400000000000000522e-02
2.090053080000000119e+00 5.319594579999999695e+01 -2.782480560000000125e+01 5.500000000000000000e+01 6.384000000000000000e+03 -1.511200000000000099e+00 9.950000000000000511e-02
2.032031799999999944e+00 5.319229169999999840e+01 -2.782294170000000122e+01 5.500000000000000000e+01 6.583000000000000000e+03 -1.935000000000000053e+00 8.010000000000000453e-02
2.210635460000000219e+00 5.321751669999999734e+01 -2.782591389999999976e+01 5.500000000000000000e+01 6.276000000000000000e+03 -1.919200000000000017e+00 1.226000000000000006e-01
2.078432170000000134e+00 5.318108749999999674e+01 -2.772681109999999904e+01 5.700000000000000000e+01 4.713000000000000000e+03 -8.425000000000000266e-01 1.107999999999999957e-01
1.968822150000000049e+00 5.319243749999999693e+01 -2.773599169999999958e+01 5.700000000000000000e+01 2.412000000000000000e+03 -1.348300000000000054e+00 8.680000000000000215e-02
2.105207220000000046e+00 5.318195419999999984e+01 -2.771890559999999937e+01 5.700000000000000000e+01 8.227000000000000000e+03 -2.291399999999999881e+00 6.590000000000000024e-02
1.945550190000000068e+00 5.318128329999999693e+01 -2.773416939999999897e+01 5.700000000000000000e+01 2.674000000000000000e+03 -2.069700000000000095e+00 7.770000000000000517e-02
2.221207469999999962e+00 5.317942080000000260e+01 -2.772628329999999863e+01 5.700000000000000000e+01 4.879000000000000000e+03 -1.856500000000000039e+00 1.000000000000000056e-01
2.250124819999999914e+00 5.319071249999999651e+01 -2.772948059999999870e+01 5.700000000000000000e+01 3.737000000000000000e+03 -1.389100000000000001e+00 2.671999999999999931e-01
2.134410959999999857e+00 5.318804169999999942e+01 -2.774457779999999829e+01 5.700000000000000000e+01 1.058000000000000000e+03 -2.149199999999999999e+00 3.850000000000000089e-01
2.141041360000000005e+00 5.309765000000000157e+01 -2.771528329999999940e+01 5.800000000000000000e+01 2.541000000000000000e+03 -1.085900000000000087e+00 1.032000000000000001e-01
2.142695269999999930e+00 5.311837500000000034e+01 -2.771293329999999955e+01 5.800000000000000000e+01 1.665000000000000000e+03 -1.435400000000000009e+00 4.469999999999999668e-02
2.262323289999999876e+00 5.310372499999999718e+01 -2.771408609999999939e+01 5.800000000000000000e+01 2.430000000000000000e+03 -1.367099999999999982e+00 9.710000000000000575e-02
2.077047369999999837e+00 5.309685000000000343e+01 -2.770879169999999903e+01 5.800000000000000000e+01 2.773000000000000000e+03 -1.674199999999999910e+00 8.129999999999999727e-02
2.139783360000000023e+00 5.310605420000000265e+01 -2.771072500000000005e+01 5.800000000000000000e+01 2.099000000000000000e+03 -1.355299999999999949e+00 2.484999999999999987e-01
1.992282719999999951e+00 5.310193329999999889e+01 -2.770665830000000085e+01 5.800000000000000000e+01 2.592000000000000000e+03 -1.636200000000000099e+00 4.279000000000000026e-01
2.015731890000000082e+00 5.310593750000000313e+01 -2.780839720000000170e+01 5.900000000000000000e+01 2.890000000000000000e+02 -1.835199999999999942e+00 1.990000000000000102e-02
1.949355530000000059e+00 5.308892079999999680e+01 -2.778195829999999944e+01 5.900000000000000000e+01 2.131000000000000000e+03 -1.768299999999999983e+00 4.979999999999999705e-02
2.217225480000000193e+00 5.311795000000000044e+01 -2.778653609999999929e+01 5.900000000000000000e+01 2.461000000000000000e+03 -1.873699999999999921e+00 7.989999999999999880e-02
2.238845019999999852e+00 5.311296670000000120e+01 -2.777868610000000160e+01 5.900000000000000000e+01 3.424000000000000000e+03 -2.479699999999999793e+00 5.489999999999999741e-02
2.323885859999999859e+00 5.309351670000000212e+01 -2.780970830000000049e+01 5.900000000000000000e+01 2.170000000000000000e+02 -1.095099999999999962e+00 1.623999999999999888e-01
1.946910480000000110e+00 5.308883749999999679e+01 -2.778168060000000139e+01 5.900000000000000000e+01 2.130000000000000000e+03 -1.567600000000000104e+00 1.174000000000000044e-01
2.235949869999999784e+00 5.310409580000000318e+01 -2.778851669999999885e+01 5.900000000000000000e+01 2.727000000000000000e+03 -8.269999999999999574e-01 2.707999999999999852e-01
2.254893190000000214e+00 5.308912500000000279e+01 -2.779275279999999881e+01 5.900000000000000000e+01 1.736000000000000000e+03 -2.252600000000000158e+00 1.095000000000000001e-01
2.014387619999999934e+00 5.309040000000000248e+01 -2.780183329999999842e+01 5.900000000000000000e+01 9.510000000000000000e+02 -1.775800000000000045e+00 2.131000000000000116e-01
